warehouse_source,country,buyer_name,lean_lane,route_band,records,median_value,avg_priority
TED,SE,Västra Götalandsregionen,OTHER / OPEN WORLD,UNKNOWN,111,7200000.0,50.63531531531532
TED,POL,Radomski Szpital Specjalistyczny im. dr. Tytusa Chałubińskiego,OTHER / OPEN WORLD,UNKNOWN,111,163984.375,48.51801801801802
Germany,Germany,Landesforstanstalt Mecklenburg-Vorpommern,OTHER / OPEN WORLD,OPEN_PUBLIC,111,47252.625,48.42252252252252
France,France,TOULOUSE METROPOLE,OTHER / OPEN WORLD,OPEN_PUBLIC,111,135300.0,47.88162162162162
TenderNed,Netherlands,Hoogheemraadschap Hollands Noorderkwartier,OTHER / OPEN WORLD,UNKNOWN,111,536000.0,47.376756756756755
Germany,Germany,Klinikum Region Hannover GmbH,OTHER / OPEN WORLD,OPEN_PUBLIC,111,1000.0,46.141441441441444
TenderNed,Netherlands,Gemeente Rijswijk,OTHER / OPEN WORLD,UNKNOWN,111,336960.0,45.857837837837835
France,France,Etablissement public de santé,OTHER / OPEN WORLD,OPEN_PUBLIC,111,,43.403243243243246
TenderNed,Netherlands,Rijksuniversiteit Groningen,OTHER / OPEN WORLD,UNKNOWN,111,3100000.0,42.718378378378375
France,France,Spl Arac Occitanie,OTHER / OPEN WORLD,OPEN_PUBLIC,111,,41.42972972972973
Belgium,BE,Universitair Ziekenhuis Brussel,OTHER / OPEN WORLD,UNKNOWN,111,,41.262702702702704
Belgium,BE,SA Le Circuit de Spa-Francorchamps - le concédant,OTHER / OPEN WORLD,UNKNOWN,111,,40.427567567567564
Belgium,BE,Sambre & Biesme SCRL,OTHER / OPEN WORLD,UNKNOWN,111,,39.85675675675676
Belgium,BE,Direction régionale du Luxembourg,OTHER / OPEN WORLD,UNKNOWN,111,,37.82972972972973
TED,HUN,ÉRV. Északmagyarországi Regionális Vízművek Zártkörűen Működő Részvénytársaság,OTHER / OPEN WORLD,UNKNOWN,110,17446131.5,56.455636363636366
TED,HRV,HEP d.d.,OTHER / OPEN WORLD,UNKNOWN,110,1248475.6949999998,56.296
Quebec,Canada - Quebec,Ville de Cowansville,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,110,43949.585,55.05290909090909
TED,HUN,Nemzeti Adó- és Vámhivatal,OTHER / OPEN WORLD,UNKNOWN,110,89280900.0,54.772
TED,POL,Szpital Miejski w Zabrzu Sp. z o.o.,OTHER / OPEN WORLD,UNKNOWN,110,324345.0,54.734
Quebec,Canada - Quebec,Le Collège Montmorency,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,110,37775.0,54.372727272727275
United Kingdom,United Kingdom,Wrexham County Borough Council,OTHER / OPEN WORLD,OPEN_PUBLIC,110,375000.0,53.562363636363635
TED,PL,Uniwersyteckie Centrum Kliniczne,OTHER / OPEN WORLD,UNKNOWN,110,515836.5,53.421454545454544
Quebec,Canada - Quebec,Ville de Beaconsfield,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,110,43759.49,53.35272727272727
Germany,Germany,Wismut GmbH,OTHER / OPEN WORLD,OPEN_PUBLIC,110,376073.2,53.32418181818182
TED,SWE,RISE RESEARCH INSTITUTES OF SWEDEN AB,OTHER / OPEN WORLD,UNKNOWN,110,7000000.0,53.320727272727275
Germany,Germany,Zentrale Vergabestelle - Kooperation Landkreis Lüneburg - Harburg,OTHER / OPEN WORLD,OPEN_PUBLIC,110,164353.74,52.90909090909091
TED,ITA,European Food Safety Authority,OTHER / OPEN WORLD,UNKNOWN,110,814730.0,52.678363636363635
United Kingdom,United Kingdom,NHS North Central London Integrated Care Board,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,110,180000.0,52.22963636363637
TED,SWE,Stockholms universitet,OTHER / OPEN WORLD,UNKNOWN,110,2500000.0,51.834545454545456
TED,ROU,Institutul Oncologic Prof. Dr. I. Chiricuta Cluj-Napoca,OTHER / OPEN WORLD,UNKNOWN,110,40490.0,50.727636363636364
TED,BGR,ОБЩИНА ПЛЕВЕН,OTHER / OPEN WORLD,UNKNOWN,110,208117.5,50.12381818181818
TED,ES,"Empresa de Transformación Agraria S.A.,S.M.E., M.P., (TRAGSA)",OTHER / OPEN WORLD,UNKNOWN,110,390063.0,50.06763636363636
TED,LTU,AB Lietuvos geležinkeliai (PV),OTHER / OPEN WORLD,UNKNOWN,110,422730.0,49.762727272727275
Germany,Germany,Bundesamt für Wirtschaft und Ausfuhrkontrolle (BAFA),OTHER / OPEN WORLD,OPEN_PUBLIC,110,40796.6,49.74090909090909
TED,PT,"Centro Hospitalar Universitário de Lisboa Norte, E.P.E.",OTHER / OPEN WORLD,UNKNOWN,110,13744.494999999999,48.5
TED,AUT,Wiener Gesundheitsverbund - Universitätsklinikum AKH Wien,OTHER / OPEN WORLD,UNKNOWN,110,348232.97,47.23581818181818
Germany,Germany,Bundesanstalt für Immobilienaufgaben,OTHER / OPEN WORLD,COMPETITIVE_OTHER,110,1076048.28,46.896727272727276
France,France,Métropole Nice Côte d'Azur,OTHER / OPEN WORLD,OPEN_PUBLIC,110,153021.0,46.732727272727274
Germany,Germany,Landkreis Berchtesgadener Land,OTHER / OPEN WORLD,OPEN_PUBLIC,110,41055.0,45.65981818181818
France,France,Conseil Départemental du Calvados (14),OTHER / OPEN WORLD,OPEN_PUBLIC,110,400000.0,45.45581818181818
Belgium,BE,Smals,OTHER / OPEN WORLD,UNKNOWN,110,,41.538363636363634
TED,AUT,Vereinigte Bühnen Wien GmbH,OTHER / OPEN WORLD,UNKNOWN,110,3290.0,41.14509090909091
Belgium,BE,Sint-Truiden,OTHER / OPEN WORLD,UNKNOWN,110,,41.08181818181818
Belgium,BE,Commune d'Ixelles - Département Opérationnel,OTHER / OPEN WORLD,UNKNOWN,110,,40.87890909090909
France,France,Établissement Public Foncier de Bretagne,OTHER / OPEN WORLD,COMPETITIVE_OTHER,110,141429.0,40.153454545454544
Quebec,Canada - Quebec,Santé Québec,OTHER / OPEN WORLD,UNKNOWN,109,421176.0,57.7605504587156
Quebec,Canada - Quebec,Centre Hospitalier de l'Université de Montréal. CHUM,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,109,99750.0,57.2045871559633
United Kingdom,United Kingdom,Birmingham City Council,OTHER / OPEN WORLD,OPEN_PUBLIC,109,800000.0,55.95669724770642
Quebec,Canada - Quebec,Collège John Abbott,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,109,39969.28,55.75688073394495
Quebec,Canada - Quebec,Ville de Bromont,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,109,52197.15,54.934495412844036
Quebec,Canada - Quebec,Centre de services scolaire des Premières Seigneuries,OTHER / OPEN WORLD,OPEN_PUBLIC,109,366799.0,54.78917431192661
Quebec,Canada - Quebec,Société d'habitation et de développement de Montréal,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,109,48565.44,54.718165137614676
United Kingdom,United Kingdom,Defence Equipment and Support,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,109,2390645.17,53.950825688073394
Quebec,Canada - Quebec,Ville de Mascouche.,OTHER / OPEN WORLD,OPEN_PUBLIC,109,241671.70500000002,53.84440366972477
TED,HUN,MVM Paksi Atomerőmű Zártkörűen Működő Részvénytársaság,OTHER / OPEN WORLD,UNKNOWN,109,54247776.0,53.68293577981651
Quebec,Canada - Quebec,Centre universitaire de santé McGill.,OTHER / OPEN WORLD,OPEN_PUBLIC,109,530055.125,53.661651376146786
United Kingdom,United Kingdom,The Common Services Agency (more commonly known as NHS National Services Scotland) (NSS),OTHER / OPEN WORLD,OPEN_PUBLIC,109,2044863.75,53.642752293577985
Quebec,Canada - Quebec,Ville de Victoriaville.,OTHER / OPEN WORLD,OPEN_PUBLIC,109,403254.23,53.34238532110092
Germany,Germany,Rhein-Neckar-Verkehr GmbH,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,109,159464.58,53.2851376146789
TED,BG,ТЕЦ МАРИЦА ИЗТОК 2 ЕАД,OTHER / OPEN WORLD,UNKNOWN,109,280500.0,52.69908256880734
Germany,Germany,Landratsamt Donau-Ries,OTHER / OPEN WORLD,OPEN_PUBLIC,109,133781.0,52.51174311926606
Quebec,Canada - Quebec,Université du Québec à Trois-Rivières,OTHER / OPEN WORLD,LIMITED_INVITATION,109,46461.075,51.52440366972477
TED,HRV,Klinički bolnički centar Rijeka,OTHER / OPEN WORLD,UNKNOWN,109,83134.795,51.303302752293575
Quebec,Canada - Quebec,Centre intégré de santé et de services sociaux de la Gaspésie.,OTHER / OPEN WORLD,OPEN_PUBLIC,109,289749.58,51.295779816513765
TED,BGR,"Многопрофилна болница за активно лечение ""Национална кардиологична болница"" ЕАД",OTHER / OPEN WORLD,UNKNOWN,109,81073.0,51.12568807339449
TED,ESP,Área de Gobierno de Obras y Equipamientos,OTHER / OPEN WORLD,UNKNOWN,109,5481207.99,50.944036697247704
Ireland,Ireland,Electricity Supply Board ( ESB ),OTHER / OPEN WORLD,COMPETITIVE_OTHER,109,2250000.0,50.618715596330276
TED,NOR,Trøndelag fylkeskommune,OTHER / OPEN WORLD,UNKNOWN,109,27500000.0,49.81394495412844
TED,PRT,Universidade do Minho,OTHER / OPEN WORLD,UNKNOWN,109,239644.44,49.79211009174312
TED,PRT,Estado-Maior-General das Forças Armadas (EMGFA),OTHER / OPEN WORLD,UNKNOWN,109,288900.0,48.977064220183486
TED,POL,Szpital Bielański im. ks. Jerzego Popiełuszki Samodzielny Publiczny Zakład Opieki Zdrowotnej,OTHER / OPEN WORLD,UNKNOWN,109,269805.6,48.44348623853211
Germany,Germany,Zweites Deutsches Fernsehen,OTHER / OPEN WORLD,OPEN_PUBLIC,109,400000.0,47.942935779816516
TED,AUT,Autobahnen- und Schnellstraßen-Finanzierungs-AG vertreten durch die ASFINAG Bau Management GmbH,OTHER / OPEN WORLD,UNKNOWN,109,514128.725,46.84256880733945
TED,POL,Gmina Siemianowice Śląskie - Urząd Miasta Siemianowice Śląskie w imieniu i na rzecz której działa Miejskie Przedsiębiorstwo Gospodarki Komunalnej i Mieszkaniowej Sp. z o. o.,OTHER / OPEN WORLD,UNKNOWN,109,65788.14,46.57706422018349
France,France,Communauté d'agglomération Evreux Portes Normandie,OTHER / OPEN WORLD,OPEN_PUBLIC,109,688789.385,46.09669724770642
Germany,Germany,Landkreis Gießen - Der Kreisausschuss -,OTHER / OPEN WORLD,OPEN_PUBLIC,109,1416970.5,46.07467889908257
Germany,Germany,"Amt für Recht, Vergabe und Versicherungen",OTHER / OPEN WORLD,COMPETITIVE_OTHER,109,643000.0,45.86605504587156
France,France,Mairie de Beziers,OTHER / OPEN WORLD,OPEN_PUBLIC,109,,45.15596330275229
France,France,Région Auvergne Rhône Alpes,OTHER / OPEN WORLD,OPEN_PUBLIC,109,945080.0,44.86422018348624
France,France,Université de Rouen Normandie,OTHER / OPEN WORLD,OPEN_PUBLIC,109,0.0,42.90018348623853
TenderNed,Netherlands,Schiphol Nederland BV,OTHER / OPEN WORLD,UNKNOWN,109,6000000.0,42.490091743119265
Belgium,BE,Brussels Airport Company nv,OTHER / OPEN WORLD,UNKNOWN,109,,41.42275229357798
Belgium,BE,Vilvoorde,OTHER / OPEN WORLD,UNKNOWN,109,,41.09247706422018
Belgium,BE,Visé,OTHER / OPEN WORLD,UNKNOWN,109,,40.73412844036697
Belgium,BE,Libin,OTHER / OPEN WORLD,UNKNOWN,109,,39.62110091743119
Quebec,Canada - Quebec,Ville de Sainte-Adèle.,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,108,51369.375,55.52
Quebec,Canada - Quebec,Université Bishop's.,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,108,41127.0,54.83222222222222
TED,ESP,Junta de Gobierno del Ayuntamiento de Marbella,OTHER / OPEN WORLD,UNKNOWN,108,548847.27,54.56148148148148
TED,SVK,"Všeobecná zdravotná poisťovňa, a.s.",OTHER / OPEN WORLD,UNKNOWN,108,896397.75,54.25574074074074
Quebec,Canada - Quebec,Ville de Vaudreuil-Dorion.,OTHER / OPEN WORLD,OPEN_PUBLIC,108,277710.62,53.82277777777778
Quebec,Canada - Quebec,Cité de Dorval,OTHER / OPEN WORLD,OPEN_PUBLIC,108,345700.22,53.760925925925925
TED,CZE,Česká republika - Ministerstvo financí,OTHER / OPEN WORLD,UNKNOWN,108,9862660.0,53.37407407407407
TED,ROU,MUNICIPIUL ARAD,OTHER / OPEN WORLD,UNKNOWN,108,765741.87,53.25037037037037
Quebec,Canada - Quebec,Ville de Saint-Bruno-de-Montarville,OTHER / OPEN WORLD,OPEN_PUBLIC,108,299740.55,53.22462962962963
Germany,Germany,Stadt Göttingen,OTHER / OPEN WORLD,OPEN_PUBLIC,108,288012.175,52.14925925925926
TED,ESP,Ministerio para la Transición Ecológica y el Reto Demográfico. Dirección General del Agua. Subdirección General de Programación y Gestión Económica y Presupuestaria,OTHER / OPEN WORLD,UNKNOWN,108,2479338.84,51.59388888888889
Germany,Germany,"Kreis Pinneberg, Zentrale Vergabestelle",OTHER / OPEN WORLD,OPEN_PUBLIC,108,164895.0,51.59092592592592
Quebec,Canada - Quebec,"Assemblée nationale-Direction des ressources financières, de l'approvisionnement et de la vérification",OTHER / OPEN WORLD,OPEN_PUBLIC,108,150000.0,51.53351851851852
Germany,Germany,Stadt Ulm - Zentrale Vergabestelle VOB (ZVOB),OTHER / OPEN WORLD,OPEN_PUBLIC,108,188550.49,50.91722222222222
Germany,Germany,Universitätsklinikum Carl Gustav Carus Dresden an der Technischen Universität Dresden,OTHER / OPEN WORLD,OPEN_PUBLIC,108,163974.90000000002,50.51759259259259
TED,BGR,МИНИСТЕРСТВО НА ОКОЛНАТА СРЕДА И ВОДИТЕ,OTHER / OPEN WORLD,UNKNOWN,108,29995.0,50.45518518518519
TED,PL,Komenda Główna Policji,OTHER / OPEN WORLD,UNKNOWN,108,427975.0,50.038518518518515
TED,POL,Wielospecjalistyczny Szpital Samodzielny Publiczny Zakład Opieki Zdrowotnej,OTHER / OPEN WORLD,UNKNOWN,108,558785.0,49.7337037037037
TED,PRT,"Unidade Local de Saúde Gaia/Espinho, E.P.E.",OTHER / OPEN WORLD,UNKNOWN,108,235150.0,49.39296296296296
United Kingdom,United Kingdom,Derby City Council,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,108,73440.0,48.04611111111111
TED,ESP,"Dirección Gerencia de Mutualia, Mutua Colaboradora con la Seguridad Social nº 02",OTHER / OPEN WORLD,UNKNOWN,108,274905.58,47.712407407407404
France,France,Communauté urbaine du Grand Reims,OTHER / OPEN WORLD,OPEN_PUBLIC,108,850000.0,46.07222222222222
TenderNed,Netherlands,De Nederlandsche Bank N.V.,OTHER / OPEN WORLD,UNKNOWN,108,2400000.0,44.80222222222222
TED,BGR,ОБЩИНА НОВА ЗАГОРА,OTHER / OPEN WORLD,UNKNOWN,108,4490.0,44.74777777777778
France,France,Administration générale,OTHER / OPEN WORLD,OPEN_PUBLIC,108,,44.515
TED,LV,Jelgavas valstspilsētas pašvaldība,OTHER / OPEN WORLD,UNKNOWN,108,12329.439999999999,44.217777777777776
Belgium,BE,FOD FIN - Team Overheidsopdrachten,OTHER / OPEN WORLD,UNKNOWN,108,,43.00333333333333
Germany,Germany,Immobilien Bremen - Eigenbetrieb der Stadtgemeinde Bremen,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,108,,43.0
Belgium,BE,SPAQuE,OTHER / OPEN WORLD,UNKNOWN,108,,40.86666666666667
Belgium,BE,Ath,OTHER / OPEN WORLD,UNKNOWN,108,,40.5
TenderNed,Netherlands,Hoogheemraadschap van Delfland,OTHER / OPEN WORLD,UNKNOWN,108,115.5,40.30555555555556
Canada federal,Canada,Correctional Service of Canada (CSC),Website support / accessibility / hosting,OPEN_PUBLIC,107,261850.0,72.70186915887851
United Kingdom,United Kingdom,Norfolk County Council,OTHER / OPEN WORLD,OPEN_PUBLIC,107,880925.0,57.18803738317757
Germany,Germany,Informationstechnikzentrum Bund (ITZBund),OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,107,710175.0,56.8811214953271
TED,POL,Małopolski Oddział Wojewódzki Narodowego Funduszu Zdrowia w Krakowie,OTHER / OPEN WORLD,UNKNOWN,107,798138.1,56.15943925233645
United Kingdom,United Kingdom,Westminster City Council,OTHER / OPEN WORLD,OPEN_PUBLIC,107,529821.12,54.56467289719626
TED,ITA,CONSIP SPA,OTHER / OPEN WORLD,UNKNOWN,107,117000000.0,54.4211214953271
TED,ESP,Fundació de Gestió Sanitària de l’Hospital de la Santa Creu i Sant Pau.,OTHER / OPEN WORLD,UNKNOWN,107,463292.04,53.86130841121496
Ireland,Ireland,Teagasc - the Agriculture and Food Development Authority,OTHER / OPEN WORLD,OPEN_PUBLIC,107,209000.0,53.79943925233645
TED,SVN,UNIVERZA V LJUBLJANI,OTHER / OPEN WORLD,UNKNOWN,107,398695.815,53.15271028037383
Quebec,Canada - Quebec,Centre intégré de santé et de services sociaux de la Montérégie-Est,OTHER / OPEN WORLD,OPEN_PUBLIC,107,486015.0,53.145981308411216
TED,BGR,ОБЩИНА КЪРДЖАЛИ,OTHER / OPEN WORLD,UNKNOWN,107,342241.74,51.710467289719624
Germany,Germany,Stadtverwaltung Cottbus,OTHER / OPEN WORLD,OPEN_PUBLIC,107,155132.5,51.246355140186914
TED,POL,Beskidzkie Centrum Onkologii- Szpital Miejski im. Jana Pawła II w Bielsku-Białej.,OTHER / OPEN WORLD,UNKNOWN,107,316305.57999999996,50.56803738317757
TED,BGR,"УНИВЕРСИТЕТСКА СПЕЦИАЛИЗИРАНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ ПО ОНКОЛОГИЯ ""ПРОФ. ИВАН ЧЕРНОЗЕМСКИ"" ЕАД",OTHER / OPEN WORLD,UNKNOWN,107,120517.98000000001,50.14261682242991
Germany,Germany,Staatliches Bauamt Regensburg,OTHER / OPEN WORLD,OPEN_PUBLIC,107,550325.255,49.89514018691589
Germany,Germany,Staatliches Bau- und Liegenschaftsamt Neubrandenburg,OTHER / OPEN WORLD,OPEN_PUBLIC,107,185753.16999999998,48.64355140186916
TED,POL,Wojewódzki Szpital Specjalistyczny im. J. Gromkowskiego,OTHER / OPEN WORLD,UNKNOWN,107,331975.25,48.11177570093458
Germany,Germany,"Stadt Bielefeld - Amt für Organisation, IT und Zentrale Leistungen",OTHER / OPEN WORLD,OPEN_PUBLIC,107,134480.155,48.078504672897196
TED,FIN,Stara (Helsingin kaupungin rakentamispalveluliikelaitos),OTHER / OPEN WORLD,UNKNOWN,107,760442.5,47.81158878504673
TED,MT,Sectoral Procurement Directorate,OTHER / OPEN WORLD,UNKNOWN,107,148350.0,46.26785046728972
TED,POL,43 Wojskowy Oddział Gospodarczy,OTHER / OPEN WORLD,UNKNOWN,107,724201.845,46.17663551401869
Germany,Germany,DB InfraGO AG – Geschäftsbereich Personenbahnhöfe (Bukr 11),OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,107,0.0,45.84542056074766
France,France,Mairie de Besançon,OTHER / OPEN WORLD,OPEN_PUBLIC,107,360000.0,44.21028037383178
France,France,SIAAP,OTHER / OPEN WORLD,OPEN_PUBLIC,107,37508693.0,43.010280373831776
Canada federal,Canada,Government of the Northwest Territories (GNWT),OTHER / OPEN WORLD,OPEN_PUBLIC,107,,42.797196261682245
Belgium,BE,Ministerium der Deutschsprachigen Gemeinschaft Belgiens,OTHER / OPEN WORLD,UNKNOWN,107,,41.538317757009345
Belgium,BE,Merchtem,OTHER / OPEN WORLD,UNKNOWN,107,,40.98317757009346
Belgium,BE,Nivelles,OTHER / OPEN WORLD,UNKNOWN,107,,40.25308411214953
TED,CZE,"Krajská nemocnice Liberec, a.s.",OTHER / OPEN WORLD,UNKNOWN,106,14733456.34,56.22679245283019
TED,BGR,МИНИСТЕРСТВО НА ОБРАЗОВАНИЕТО И НАУКАТА,OTHER / OPEN WORLD,UNKNOWN,106,488534.325,53.419622641509434
TED,ESP,LANTIK - LANTIK,OTHER / OPEN WORLD,UNKNOWN,106,1476750.0,53.08433962264151
Quebec,Canada - Quebec,Société de développement de la Baie-James.,OTHER / OPEN WORLD,OPEN_PUBLIC,106,707259.5,52.85603773584906
TED,CZE,Statutární město Ostrava,OTHER / OPEN WORLD,UNKNOWN,106,6548951.45,52.46320754716981
TED,SWE,Lerums kommun,OTHER / OPEN WORLD,UNKNOWN,106,6000000.0,52.38716981132075
TED,EST,Päästeamet,OTHER / OPEN WORLD,UNKNOWN,106,300000.0,52.38
United Kingdom,United Kingdom,Home Office,OTHER / OPEN WORLD,UNKNOWN,106,18000000.0,52.35622641509434
TED,HUN,MÁV Pályaműködtetési Zártkörűen Működő Részvénytársaság,OTHER / OPEN WORLD,UNKNOWN,106,339300000.0,52.01811320754717
TED,ROU,"Spitalul Clinic Judetean de Urgenta""Sfantul Apostol Andrei""",OTHER / OPEN WORLD,UNKNOWN,106,143850.0,51.79150943396226
TED,SVK,Trenčiansky samosprávny kraj,OTHER / OPEN WORLD,UNKNOWN,106,305675.33499999996,51.60849056603774
TED,POL,Stalowowolskie Centrum Usług Wspólnych,OTHER / OPEN WORLD,UNKNOWN,106,1040580.0,50.97528301886793
TED,POL,Zakład Gospodarki Odpadami Komunalnymi Spółka z ograniczoną odpowiedzialnością,OTHER / OPEN WORLD,UNKNOWN,106,1427315.0,50.8922641509434
TED,POL,Agencja Uzbrojenia,OTHER / OPEN WORLD,UNKNOWN,106,21852175.0,50.31377358490566
TED,DNK,Fællesindkøb Midt,OTHER / OPEN WORLD,UNKNOWN,106,2376445.5,50.023396226415095
TED,BGR,ОБЩИНА ПАЗАРДЖИК,OTHER / OPEN WORLD,UNKNOWN,106,150000.0,49.79867924528302
TED,POL,Urząd Komisji Nadzoru Finansowego,OTHER / OPEN WORLD,UNKNOWN,106,1764195.15,49.0211320754717
TED,POL,Centralny Port Komunikacyjny sp. z o.o.,OTHER / OPEN WORLD,UNKNOWN,106,7968750.0,48.87452830188679
United Kingdom,United Kingdom,Leicester City Council,OTHER / OPEN WORLD,UNKNOWN,106,2000000.0,47.533018867924525
Germany,Germany,Vergabe und Beschaffungszentrum Dortmund,OTHER / OPEN WORLD,COMPETITIVE_OTHER,106,580992.88,46.86566037735849
France,France,Communauté urbaine Grand Paris Seine & Oise,OTHER / OPEN WORLD,OPEN_PUBLIC,106,457240.0,46.119811320754714
Germany,Germany,"Staatliches Bau- und Liegenschaftsamt Rostock, die Bundesrepublik Deutschland vertretend",OTHER / OPEN WORLD,OPEN_PUBLIC,106,522427.41,46.06320754716981
TED,LTU,Lietuvos sveikatos mokslų universitetas,OTHER / OPEN WORLD,UNKNOWN,106,24247.5,44.585660377358494
TenderNed,Netherlands,Universiteit van Amsterdam,OTHER / OPEN WORLD,UNKNOWN,106,575000.0,43.11641509433962
Belgium,BE,Gembloux,OTHER / OPEN WORLD,UNKNOWN,106,,40.517735849056606
TED,ESP,Dirección Gerente del Hospital Universitario Nuestra Señora de Candelaria,OTHER / OPEN WORLD,UNKNOWN,105,398658.0,56.327238095238094
Ireland,Ireland,Louth and Meath Education and Training Board 1384,OTHER / OPEN WORLD,OPEN_PUBLIC,105,500000.0,56.15561904761905
TED,ROU,SC COMPANIA REGIONALA DE APA BACAU SA,OTHER / OPEN WORLD,UNKNOWN,105,1554400.0,55.37085714285714
Quebec,Canada - Quebec,Ville de Prévost.,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,105,52608.6,54.497142857142855
TED,CHE,Bundesamt für Strassen ASTRA - Filiale Winterthur,OTHER / OPEN WORLD,UNKNOWN,105,1602150.1,53.73504761904762
TED,ESP,Intendente de Cartagena,OTHER / OPEN WORLD,UNKNOWN,105,280962.0,53.20704761904762
Quebec,Canada - Quebec,Ville d'Alma.,OTHER / OPEN WORLD,OPEN_PUBLIC,105,252258.6,52.88914285714286
TED,FIN,Pohjois-Savon hyvinvointialue,OTHER / OPEN WORLD,UNKNOWN,105,410173.5,52.87561904761905
Quebec,Canada - Quebec,Ville de Mirabel,OTHER / OPEN WORLD,OPEN_PUBLIC,105,255629.9,52.40380952380952
TED,ES,Institut Català de la Salut. Centro corporativo,OTHER / OPEN WORLD,UNKNOWN,105,3600000.0,51.93257142857143
Germany,Germany,"Stadt Plauen, Vergabestelle",OTHER / OPEN WORLD,OPEN_PUBLIC,105,128483.83,51.198095238095235
TED,POL,16 WOJSKOWY ODDZIAŁ GOSPODARCZY,OTHER / OPEN WORLD,UNKNOWN,105,641546.89,51.06990476190476
TED,BGR,ОБЩИНА ПОМОРИЕ,OTHER / OPEN WORLD,UNKNOWN,105,198930.19,49.926476190476194
TED,ESP,"Consejo de Administración de Medio Ambiente, Agua, Residuos y Energía de Cantabria, S.A.(MARE S.A.)",OTHER / OPEN WORLD,UNKNOWN,105,385001.37,49.77504761904762
TED,LT,UAB „Ignitis grupės paslaugų centras“,OTHER / OPEN WORLD,UNKNOWN,105,250000.0,49.76304761904762
TED,BG,"УНИВЕРСИТЕТСКА МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ ""АЛЕКСАНДРОВСКА"" ЕАД",OTHER / OPEN WORLD,UNKNOWN,105,105318.75,49.61047619047619
TED,CZ,Správa státních hmotných rezerv,OTHER / OPEN WORLD,UNKNOWN,105,13392000.0,48.744190476190475
Germany,Germany,"Fraunhofer-Gesellschaft, Einkauf B12",OTHER / OPEN WORLD,OPEN_PUBLIC,105,0.01,48.01047619047619
Germany,Germany,Zentraldienst der Polizei des Landes Brandenburg,OTHER / OPEN WORLD,OPEN_PUBLIC,105,706631.3,47.620380952380955
TED,NOR,Oslo kommune v/ Bymiljøetaten,OTHER / OPEN WORLD,UNKNOWN,105,6960000.0,47.40571428571429
France,France,CONSEIL DEPARTEMENTAL DU CALVADOS (CD 14),OTHER / OPEN WORLD,OPEN_PUBLIC,105,440000.0,47.32
TED,AUT,Pensionsversicherungsanstalt,OTHER / OPEN WORLD,UNKNOWN,105,336240.19999999995,45.95771428571429
TenderNed,Netherlands,Gemeente Assen,OTHER / OPEN WORLD,UNKNOWN,105,440000.0,45.84628571428571
TED,LVA,Ķekavas novada pašvaldība,OTHER / OPEN WORLD,UNKNOWN,105,322215.0,45.234095238095236
France,France,Société d'Aménagement de Montpellier Méditerranée Métropole,OTHER / OPEN WORLD,OPEN_PUBLIC,105,727201.0,44.26571428571429
France,France,Centre hospitalier Bretagne Atlantique,OTHER / OPEN WORLD,OPEN_PUBLIC,105,15320000.0,42.83371428571429
Belgium,BE,Universitair Ziekenhuis Antwerpen,OTHER / OPEN WORLD,UNKNOWN,105,,41.87771428571428
Belgium,BE,Associatie KU Leuven,OTHER / OPEN WORLD,UNKNOWN,105,,41.517714285714284
TenderNed,Netherlands,Gemeente Noordoostpolder,OTHER / OPEN WORLD,UNKNOWN,105,110.0,41.464
Belgium,BE,AZ Groeninge,OTHER / OPEN WORLD,UNKNOWN,105,,41.226285714285716
Germany,Germany,BG-Phoenics GmbH,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,104,375696.0,57.64884615384615
TED,CZE,"Nemocnice České Budějovice, a.s.",OTHER / OPEN WORLD,UNKNOWN,104,15754285.04,56.95423076923077
Quebec,Canada - Quebec,Centre de services scolaire des Rives-du-Saguenay,OTHER / OPEN WORLD,DIRECT_NONCOMPETITIVE,104,44270.335,55.75865384615385
TED,CZ,Fakultní nemocnice Bulovka,OTHER / OPEN WORLD,UNKNOWN,104,2050845.6,54.9725
United Kingdom,United Kingdom,Essex County Council,OTHER / OPEN WORLD,OPEN_PUBLIC,104,875000.0,54.800384615384615
